7363,49Chi3Sgr,182416,14.58,-17.79,5.43,  K4III             
7364,,182422,54.57,2.32,6.4,  B9.5V             
7365,,182440,88.95,18.89,6.43,  K2                
7366,,182475,32.38,-9.69,6.52,  A9V               
7367,,182477,24.14,-13.7,5.69,  K3III             
7368,,182488,66.07,8.38,6.37,  G8V               
7369,2    Sge,182490,51.7,0.63,6.25,  A2III-IV          
7370,,182509,343.15,-26.9,5.69,  K4III             
7371,58Pi  Dra,182564,96.9,21.66,4.59,  A2III s           
7372,2    Cyg,182568,62.9,6.63,4.97,  B3IV              
7373,31    Aql,182572,47.36,-1.86,5.16,  G8IVHdel 1        
7374,,182618,61.56,5.87,6.53,  B5V               
7375,50    Sgr,182629,16.77,-17.13,5.59,  K3III             
7376,,182635,69.04,9.74,6.36,  K1III             
7377,30Del Aql,182640,39.62,-6.13,3.36,  F3IV              
7378,,182645,23.15,-14.37,5.72,  B8Vn              
7379,,182678,23.64,-14.21,6.7,  A1V               
7380,,182681,9.02,-20.21,5.67,  B9V               
7381,,182691,81.81,15.76,6.51,  B9III             
7382,,182694,75.39,12.82,5.84,  G7III-IIIa        
7383,,182709,327.32,-28.72,5.96,  K4-5III           
7384,,182761,54.75,2,6.31,  A0V               
7385,4    Vul,182762,54.35,1.75,5.16,  K0III             
7386,,182807,58.86,4.18,6.19,  F7V               
7387,32Nu  Aql,182835,37.26,-7.64,4.66,  F2Ib              
7388,,182893,341.97,-27.37,6.13,  K0-1III           
7389,,182900,48.49,-1.66,5.74,  F6III             
7390,5    Vul,182919,54.69,1.74,5.63,  A0V               
7391,,182955,54.54,1.59,5.81,  M0III             
7392,,183007,355.03,-24.84,5.71,  Am                
7393,Mu  Tel,183028,342.35,-27.42,6.3,  F5V               
7394,Lam UMi,183030,121.94,27.51,6.38,  M1III             
7395,4    Cyg,183056,69.11,9.31,5.15,  B9pSi             
7396,,183144,49.73,-1.31,6.32,  B4III             
7397,,183227,39.79,-6.85,5.85,  B6III             
7398,,183275,12,-19.83,5.52,  K3III             
7399,,183312,6.91,-21.67,6.6,  F3IV-V            
7400,35    Aql,183324,38.99,-7.45,5.8,  A0IVp             
7401,,183339,89.43,18.45,6.6,  B8IVHe wk         
7402,,183344,30.91,-11.62,6.61,  F7-G1I-II         
7403,,183362,70.71,9.79,6.34,  B3Ve              
7404,,183387,37.5,-8.3,6.25,  K2                
7405,6Alp Vul,183439,58.99,3.4,4.44,  M0III             
7406,8    Vul,183491,59.11,3.4,5.81,  K0III             
7407,,183492,50.21,-1.55,5.56,  K0III             
7408,7Iot1Cyg,183534,84.02,16.01,5.75,  A1V               
7409,7    Vul,183537,55.2,1.18,6.33,  B5Vn              
7410,,183545,17.66,-17.93,6.13,  A2                
7411,,183552,344.56,-27.45,5.75,  FmDel Del         
7412,,183589,39.98,-7.26,6.09,  K5Ib              
7413,,183611,93.93,20.02,6.38,  K5III             
7414,36    Aql,183630,34.93,-10,5.03,  M1III             
7415,,183656,40.5,-7.09,6.05,  A0eShell          
7416,,183806,353.26,-25.97,5.61,  ApCrEuSr          
7417,6Bet1Cyg,183912,62.11,4.57,3.08,  K3II+B9.5V        
7418,6Bet2Cyg,183914,62.12,4.57,5.11,  B8Ve              
7419,,183986,69.46,8.44,6.25,  B9.5III           
7420,10Iot2Cyg,184006,83.61,15.45,3.79,  A5Vn              
7421,,184010,60.99,3.81,5.87,  K0III-IV          
7422,,184035,358.92,-24.81,5.89,  A3III             
7423,,184102,111.52,25.3,6.05,  A3V               
7424,Iot Tel,184127,350.25,-26.89,4.9,  K0III             
7425,,184146,115.68,26.27,6.53,  A3V               
7426,8    Cyg,184171,67.97,7.44,4.74,  B3IV              
7427,,184293,82.38,14.62,5.53, gK1                
7428,,184398,87.51,16.87,6.37,  K2II-IIIe+A0V     
7429,38Mu  Aql,184406,44.41,-6.01,4.45,  K3-IIIbCN0.5      
7430,37    Aql,184492,28.3,-14.44,5.12,  G9IIIa            
7431,51    Sgr,184552,14.79,-20.3,5.65,  A7m               
7432,,184573,31.22,-13.17,6.34,  K0                
7433,,184574,26.77,-15.26,6.27,  K0                
7434,,184585,339.28,-28.86,6.18,  K0III             
7435,,184586,329.34,-29.51,6.39,  A1V               
7436,,184603,72,9.12,6.61,  A3Vn              
7437,9    Vul,184606,55.35,-0.14,5,  B8IIIn            
7438,,184663,40.6,-8.42,6.38,  F6IV              
7439,,184705,20.57,-18.16,6.11,  F0III             
7440,52    Sgr,184707,14.68,-20.51,4.6,  B9                
7441,9    Cyg,184759,63.87,4.5,5.38,  F8III+A0V         
7442,,184786,81.58,13.83,5.96,  M4.5IIIaS         
7443,,184835,21.23,-18.05,5.64,  K3III             
7444,,184875,75.38,10.62,5.35,  A2V               
7445,,184884,47.98,-4.65,6.68,  A3V               
7446,39Kap Aql,184915,31.77,-13.29,4.95,  B0.5III           
7447,41Iot Aql,184930,36.99,-10.66,4.36,  B5III             
7448,,184936,91.89,18.38,6.29,  K4III             
7449,,184944,50.84,-3.11,6.38,  K0II-III          
7450,,184958,102.62,22.41,6.07,  K2                
7451,,184960,83.46,14.59,5.73,  F7V               
7452,,184961,57.99,0.91,6.32,  B9pSi:Cr:         
7453,,184977,80.64,13.21,6.67,  A9V               
7454,,184985,25.05,-16.56,5.47,  F5V               
7455,,184996,330.29,-29.68,6.09,  M0III             
7456,,185018,48.18,-4.75,5.98,  G0Ib              
7457,11    Cyg,185037,70.58,7.89,6.05,  B8Vne             
7458,,185059,56.07,-0.29,7.14,  F2-F8Iab          
7459,,185075,343.36,-28.71,6.26,  K0III             
7460,42    Aql,185124,34.06,-12.42,5.46,  F3IV              
7461,,185139,353.53,-27.06,6.25,  F2IV              
7462,61Sig Dra,185144,101.32,21.89,4.68,  K0V               
7463,4Eps Sge,185194,52.77,-2.32,5.66,  G8III             
7464,,185257,359.88,-25.72,6.61,  A2m               
7465,,185264,82.65,13.93,6.52,  G9III             
7466,,185268,64,3.99,6.43,  B5V               
7467,,185330,71.97,8.37,6.5,  B5II-III          
7468,,185351,77.62,11.35,5.17,  G9IIIbFe-0.5      
7469,13The Cyg,185395,82.66,13.85,4.48,  F4V               
7470,53    Sgr,185404,16.41,-20.64,6.34,  B9.5V+A3IV        
7471,,185423,41.43,-8.94,6.35,  B3III             
7472,,185436,56.66,-0.41,6.48,  K0III             
7473,,185467,16.43,-20.7,5.97, gK1                
7474,44Sig Aql,185507,43.27,-8.07,5.17,  B3V+B3V           
7475,,185622,53.12,-2.71,6.38,  K4Ib              
7476,54    Sgr,185644,23.47,-18.07,6.2,  K2III+F8V         
7477,,185657,81.91,13.22,6.47,  G6V               
7478,12Phi Cyg,185734,64.95,3.97,4.69,  G8III-IV          
7479,5Alp Sge,185758,54.45,-2.14,4.37,  G1II              
7480,45    Aql,185762,38.06,-11.24,5.67,  A3IV              
7481,,185837,68.34,5.76,6.1,  A3IV              
7482,,185859,56.64,-1,6.5,  B0.5Iae           
7483,14    Cyg,185872,76.16,10.03,5.4,  B9III             
7484,,185912,87.25,15.59,5.82,  F6Va              
7485,,185915,59.48,0.56,6.64,  B6IV              
7486,,185936,50.91,-4.41,6.01,  B5V               
7487,,185955,79,11.47,6.2,  G8-K0II-III       
7488,6Bet Sge,185958,54.1,-2.6,4.37,  G8IIIaCN0.5       
7489,55    Sgr,186005,23.82,-18.4,5.06,  F1III             
7490,,186021,58.45,-0.18,6.36,  K0I               
7491,,186042,2.12,-25.92,6.16,  B8                
7492,,186121,76.5,9.95,6.16,  M2III             
7493,46    Aql,186122,49.62,-5.44,6.34,  B9IIIpHgMn        
7494,,186154,312.46,-29.21,6.39,  K3-4III           
7495,,186155,78.71,11.07,5.06,  F5II-III          
7496,,186185,24.55,-18.36,5.49,  F5IV              
7497,47Chi Aql,186203,49.34,-5.7,5.27,  G0:III+A3V        
7498,,186219,322.6,-30.12,5.41,  A4III             
7499,,186307,74.1,8.4,6.23,  A6V               
7500,,186340,92.59,17.72,6.51,  A5V               
7501,,186357,64.6,2.92,6.49,  F1III             
7502,,186377,67.29,4.46,5.94,  A5III             
7503,16    Cyg,186408,83.34,13.21,5.96,  G1.5Vb            
7504,,186427,83.34,13.2,6.2,  G2.5V             
7505,,186440,65.81,3.52,6.05,  A1V               
7506,10    Vul,186486,61.61,0.98,5.49,  G8III             
7507,,186500,8.25,-24.79,5.52,  B8V               
7508,,186518,62.82,1.61,6.28,  B7V+G1:III        
7509,,186532,87.93,15.37,6.48,  M5IIIa            
7510,Nu  Tel,186543,341.27,-30.01,5.35,  A7III-IV          
7511,48Psi Aql,186547,50.88,-5.4,6.26,  B9III-IV          
7512,,186568,68.92,5.11,6.05,  B8III             
7513,,186584,329.18,-30.5,6.45,  K4III             
7514,,186619,75.61,8.83,5.84,  M0IIIab           
7515,56    Sgr,186648,20.65,-20.67,4.86,  K1III             
7516,,186660,36.61,-13.42,6.48,  B3III             
7517,15    Cyg,186675,71.76,6.6,4.89,  G7+III            
7518,,186688,64.76,2.51,6.82,  F2I               
7519,49Ups Aql,186689,46.01,-8.42,5.91,  A3IV              
7520,,186702,69.22,5.1,6.57,  M1III             
7521,,186756,345.27,-29.79,6.25,  K1III             
7522,,186760,90.39,16.33,6.22,  G0V               
7523,,186776,74.77,8.15,6.34,  M4-III            
7524,,186786,330.58,-30.65,6.05,  F2III-IV          
7525,50Gam Aql,186791,48.73,-7.08,2.72,  K3II              
7526,,186815,89.5,15.86,6.27,  K2III             
7527,,186837,335.85,-30.57,6.21,  B5V               
7528,18Del Cyg,186882,78.71,10.24,2.87,  B9.5IV+F1V        
7529,,186901,70.79,5.74,6.43,  B9.5VpSi          
7530,,186927,69.87,5.17,6.09,  K0II-III+A2V      
7531,,186957,338.02,-30.55,5.42,  A0IV              
7532,,186984,26.72,-18.63,6.11,  A6m               
7533,,186998,61.39,0.08,6.62,  A7IV              
7534,17    Cyg,187013,68.81,4.44,4.99,  F7V               
7535,,187038,68.1,3.99,6.18,  K3III             
7536,7Del Sge,187076,55.77,-3.38,3.82,  M2II+A0V          
7537,,187086,351.37,-29.27,5.94,  M1III             
7538,,187098,11.75,-24.46,6.05,  F2V               
7540,,187193,61.74,-0.02,5.95,  K0II-III          
7541,,187195,29.53,-17.66,6.04,  K5III             
7542,,187203,49.07,-7.52,6.44,  F8Ib-II           
7543,,187235,72.99,6.57,5.77,  B8Vn              
7544,52Pi  Aql,187259,50.08,-7.01,5.72,  G2III:+A1V:       
7545,,187340,101.37,20.78,5.92,  A2III             
7546,8Zet Sge,187362,56.48,-3.4,5,  A3V               
7547,,187372,81.4,11.19,6.12,  M2III             
7548,,187420,342.94,-30.54,5.74,  G8-K0III          
7549,,187421,342.93,-30.55,6.5,  A2V               
7550,,187458,70.42,4.81,6.53,  F4V               
7551,,187459,68.81,3.85,6.44,  B0.5Ib            
7552,,187474,0.03,-28.05,5.33,  A0pCrSr:          
7553,51    Aql,187532,29.83,-18,5.39,  F0V               
7554,,187567,46.83,-9.28,6.51,  B2.5IVe           
7555,,187638,73.45,6.39,6.11,  G5-8III           
7556,,187640,64.61,1.13,6.38,  B5V               
7557,53Alp Aql,187642,47.74,-8.91,0.77,  A7V               
7558,,187653,335.74,-31.09,6.24,  A4V               
7559,,187660,37.62,-14.4,6.13,  K5III             
7560,54Omi Aql,187691,49.14,-8.19,5.11,  F8V               
7561,57    Sgr,187739,21.92,-21.67,5.92,  G5III             
7562,,187753,48.48,-8.64,6.25,  A1m               
7563,,187764,100.58,20.24,6.34,  F0III             
7564,Chi Cyg,187796,68.54,3.28,4.23,  S6+/1e            
7565,12    Vul,187811,59.72,-2.07,4.95,  B2.5Ve            
7566,19    Cyg,187849,73.57,6.2,5.12,  M2IIIa            
7567,,187879,75.22,7.13,5.69,  B1III+B3V         
7568,,187880,72.81,5.72,6.06,  M4IIb             
7569,,187923,50.33,-7.82,6.13,  G0V               
7570,55Eta Aql,187929,40.93,-13.07,3.9,  F6Ib              
7571,,187949,26.38,-20.12,6.48,  A0V+F8IV          
7572,,187961,49.23,-8.49,6.54,  B7V               
7573,,187982,61.88,-1.04,5.57,  A1Ia              
7574,9    Sge,188001,56.48,-4.33,6.23,  O7.5Iaf           
7575,,188041,37.27,-15.18,5.65,  A5p               
7576,20    Cyg,188056,86.23,13.14,5.03,  K3IIICN1          
7577,,188074,81.25,10.36,6.2,  F2V               
7578,,188088,17.18,-23.91,6.18,  K2V               
7579,,188097,326.39,-31.18,5.75,  Am                
7580,,188107,44.1,-11.65,6.53,  B9.5Vn            
7581,Iot Sgr,188114,357.97,-29.11,4.13,  K0II-III          
7582,63Eps Dra,188119,102.43,20.83,3.83,  G7IIIbCN-2        
7583,,188149,71.76,4.76,6.1,  K4III             
7584,56    Aql,188154,32.28,-17.8,5.79, gK5                
7585,,188158,7.66,-26.95,6.46,  K2/3III           
7586,,188161,339.54,-31.31,6.53,  K4II              
7587,,188162,338.4,-31.36,5.26,  B9.5IV            
7588,,188164,326.85,-31.23,6.39,  A0V+F5IV          
7589,,188209,80.99,10.09,5.62,  O9.5Ia            
7590,Eps Pav,188228,322.02,-30.9,3.96,  A0V               
7591,,188252,81.81,10.51,5.91,  B2III             
7592,13    Vul,188260,61.27,-1.79,4.58,  B9.5III           
7593,57    Aql,188293,32.66,-17.76,5.71,  B7Vn              
7594,57    Aql,188294,32.65,-17.77,6.49,  B8V               
7595,59Xi  Aql,188310,47.81,-9.85,4.71,  G9+IIIb           
7596,58    Aql,188350,40.55,-13.92,5.61,  A0III             
7597,58Ome Sgr,188376,14.86,-25.04,4.7,  G5V               
7598,,188385,46.7,-10.6,6.15,  A2V               
7599,,188405,34.15,-17.26,6.51,  F2V               
7600,,188439,81.77,10.32,6.29,  B0.5IIIn          
7601,,188485,61.6,-1.87,5.52,  A0III             
7602,60Bet Aql,188512,46.13,-11.09,3.71,  G8IV              
7603,Mu 1Pav,188584,328.96,-31.52,5.76,  K0III             
7604,59    Sgr,188603,14.05,-25.56,4.52,  K2.5IIb           
7605,,188642,2.33,-28.74,6.55,  F4V               
7606,,188650,72.5,4.61,5.76,  G1Ib-IICH1Fe-1Ca-1
7607,,188651,66.7,1.05,6.57,  B6V+A5V           
7608,23    Cyg,188665,90.55,14.91,5.14,  B5V               
7609,10    Sge,188727,55.17,-6.12,5.36,  G5Ib              
7610,61Phi Aql,188728,50.66,-8.8,5.28,  A1IV              
7611,,188793,92.58,15.87,6.06,  A3V               
7612,Mu 2Pav,188887,328.95,-31.67,5.31,  K2IVCNII          
7613,22    Cyg,188892,73.9,5.19,4.94,  B5IV              
7614,61    Sgr,188899,26.02,-21.54,5.02,  A3IV              
7615,21Eta Cyg,188947,71.02,3.36,3.89,  K0III             
7616,,188971,59.05,-4.08,6.48,  A2IV              
7617,,188981,10.62,-27.01,6.28,  K1III             
7618,60    Sgr,189005,15.23,-25.67,4.83,  G6IIIBa0.2        
7619,24Psi Cyg,189037,86.11,12.21,4.92,  A4Vn              
7620,,189066,72.06,3.89,6.02,  B5IV              
7621,,189080,349.59,-31.19,6.17,  K0III             
7622,11    Sge,189090,55.52,-6.4,5.53,  B9III             
7623,The1Sgr,189103,5.52,-28.47,4.37,  B3IV              
7624,The2Sgr,189118,6.17,-28.34,5.3,  A4/5IV            
7625,,189124,337.85,-31.96,5.13,  M6III             
7626,,189127,91.35,15,6.09,  G9III             
7627,,189140,356.85,-30.27,6.14,  M0II-III          
7628,,189178,75.65,5.93,5.45,  B5V               
7629,,189195,2.86,-29.15,5.95,  G8III             
7630,,189198,354.49,-30.68,5.81,  A8III             
7631,,189245,7.29,-28.18,5.66,  F7V               
7632,,189253,84.82,11.31,6.43,  A1V               
7633,,189276,91.93,15.21,4.96,  K5II-III          
7634,,189296,89.98,14.15,6.12,  A4Vn              
7635,12Gam Sge,189319,57.97,-5.21,3.47,  M0-III            
7636,,189322,42.11,-14.42,6.17,  G8III             
7637,,189340,31.6,-19.66,5.88,  F8V               
7638,,189377,77.36,6.79,6.43,  A3V               
7639,,189388,359.42,-30.04,6.29,  A2-3V             
7640,,189395,67.77,0.82,5.49,  B9Vn              
7641,14    Vul,189410,61.11,-3.41,5.67,  F0                
7642,,189432,73.84,4.54,6.32,  B5IV              
7643,,189561,19.04,-25.02,6.01,  G7V               
7644,,189567,328.48,-31.98,6.07,  G3V               
7645,13    Sge,189577,56.43,-6.49,5.37,  M4IIIa            
7646,,189684,80.53,8.37,5.92,  A5III             
7647,25    Cyg,189687,73.07,3.76,5.19,  B3IVe             
7648,,189695,48.74,-11.25,5.91,  K5III             
7649,63    Sgr,189741,28.27,-21.69,5.71,  A3V               
7650,62    Sgr,189763,13.92,-26.93,4.58,  M4III             
7651,,189775,86.04,11.54,6.15,  B5III             
7652,,189831,2.77,-29.84,4.77,  K5III             
7653,15    Vul,189849,65.3,-1.34,4.64,  A4III             
7654,,189900,96.42,17.09,5.96,  A3V               
7655,,189942,73.26,3.56,6.2,  K0III             
7656,,189944,62.87,-3.02,5.88,  B4V               
7657,16    Vul,190004,63.02,-3,5.22,  F2III             
7658,,190009,19.39,-25.48,6.45,  F6V               
7659,,190056,9.34,-28.55,4.99,  K1III             
7660,26    Cyg,190147,84.49,10.28,5.05,  K1II-III          
7661,,190172,34.46,-19.52,6.72,  F4III             
7662,,190211,57.67,-6.63,5.96,  K3II-III+G8IV     
7663,,190222,329.57,-32.36,6.45,  K5III             
7664,,190229,55.58,-7.97,5.67,  B9pHgMn           
7665,Del Pav,190248,329.79,-32.4,3.56,  G6-8IV            
7666,,190252,102.91,20.06,6.33,  G8III             
7667,62    Aql,190299,40.83,-16.51,5.68,  K4III             
7668,,190306,8.38,-29.04,6.53,  B8                
7669,63Tau Aql,190327,48.01,-12.57,5.52, gK0                
7670,,190360,67.41,-0.66,5.71,  G6IV+M6V          
7671,,190390,30.6,-21.53,6.34,  F1III             
7672,15    Sge,190406,56.56,-7.55,5.8,  G1V               
7673,Xi  Tel,190421,345.55,-32.57,4.94,  M1IIab            
7674,,190422,343.02,-32.69,6.26,  F8V               
7675,65    Sgr,190454,29.59,-22.06,6.55,  A1Vn              
7676,64    Dra,190544,97.77,17.38,5.27,  M1III-IIIb        
7677,,190590,61.91,-4.49,6.45,  A5Vn              
7678,,190603,69.49,0.39,5.64,  B1.5Ia            
7679,16Eta Sge,190608,59.18,-6.23,5.1,  K2III             
7680,,190658,55.36,-8.64,6.34,  M2.5III           
7681,,190664,37.92,-18.48,6.47,  K0                
7682,65    Dra,190713,97.64,17.21,6.57, gG7                
7683,,190771,74.84,3.64,6.19,  G5IV              
7684,,190781,83.12,8.88,6.16,  A2IV              
7685,67Rho Dra,190940,100.7,18.64,4.51,  K3III             
7686,69    Dra,190960,108.94,22.48,6.2,  M3III             
7687,,190964,86.31,10.65,6.14,  M1IIIa            
7688,17    Vul,190993,62.48,-4.65,5.07,  B3V               
7689,27    Cyg,191026,72.86,2.1,5.36,  K0IV              
7690,64    Aql,191067,41.3,-17.29,5.99,  K1IV              
7691,,191095,340.04,-33.2,6.37,  B7V+A3V           
7692,,191096,90.3,12.9,6.21,  F4V               
7693,,191104,50.35,-12.29,6.43,  F3V               
7694,,191110,32.48,-21.65,6.18,  B9.5III           
7695,,191174,97.08,16.64,6.26,  A2II-III          
7696,,191178,56.71,-8.58,6.42,  M3III             
7697,,191195,87.56,11.18,5.85,  F5V               
7698,,191220,310,-29.6,6.17,  Am                
7699,,191243,71.69,1.03,6.11,  B5Ib              
7700,,191263,51.62,-11.78,6.31,  B3V               
7701,66    Dra,191277,95.39,15.65,5.39,  K3III             
7702,,191329,85.08,9.54,6.54,  A3V               
7703,,191408,5.26,-30.91,5.32,  K3V               
7704,,191372,100.94,18.54,6.28,  M3IIIa            
7705,17The Sge,191570,60.55,-6.68,6.48,  F5IV              
7706,,191584,357.57,-32.39,6.22,  K1III             
7707,,191603,332.97,-33.29,6.09,  F0IV              
7708,28    Cyg,191610,73.91,2.04,4.93,  B2.5Ve            
7709,,191639,33.97,-21.71,6.49,  B1V               
7710,65The Aql,191692,41.58,-18.08,3.23,  B9.5III           
7711,18    Vul,191747,65.71,-3.57,5.52,  A3III             
7712,1Xi 1Cap,191753,30.58,-23.39,6.34,  K0III             
7713,,191814,60.9,-6.79,6.22,  K0                
7714,,191829,346.13,-33.6,5.65,  K4III             
7715,2Xi 2Cap,191862,30.41,-23.59,5.85,  F7V               
7716,,191877,61.57,-6.45,6.26,  B1Ibe             
7717,,191984,43.3,-17.56,6.27,  B9pCrEu:Sr:       
7718,19    Vul,192004,65.78,-3.85,5.49,  K3II-III          
7719,20    Vul,192044,65.53,-4.07,5.92,  B7Ve              
7720,66    Aql,192107,41.65,-18.6,5.47,  K5III             
7721,,192276,83.37,7.54,6.92,  B7V               
7722,,192310,15.62,-29.38,5.73,  K0V               
7723,,192342,63.85,-5.61,6.56,  A1m               
7724,67Rho Aql,192425,56.24,-10.61,4.95,  A2V               
7725,,192433,12.38,-30.36,6.3,  K4III             
7726,,192439,86.6,9.47,6.01,  K2.5III           
7727,68    Dra,192455,95.83,15.08,5.75,  F5V               
7728,,192472,5.09,-32.02,6.39,  M4III             
7729,,192486,6.54,-31.76,6.53,  F2V               
7730,30    Cyg,192514,82.71,6.87,4.83,  A5IIIn            
7731,21    Vul,192518,67.66,-3.27,5.18,  A7IVn             
7732,,192531,333.13,-33.82,6.27,  K0III             
7733,,192535,79.85,4.93,6.14,  K4III             
7734,,192538,74.23,1.14,6.45,  A0V               
7735,31    Cyg,192577,82.68,6.78,3.79,  K2II+B3V          
7736,29    Cyg,192640,74.45,1.17,4.97,  A2V               
7737,,192659,78.85,4.13,6.71,  B9IV-V            
7738,3    Cap,192666,31.12,-24.35,6.32,  B9pHg             
7739,,192685,65.19,-5.17,4.78,  B3Ve              
7740,33    Cyg,192696,91.08,12.06,4.3,  A3IV-Vn           
7741,22    Vul,192713,63.47,-6.36,5.15,  G3Ib-II           
7742,,192781,94.66,14.16,5.79, gK5                
7743,,192787,71.99,-0.68,5.66,  K0III             
7744,23    Vul,192806,67.11,-4.04,4.52,  K3-IIIFe-1        
7745,,192827,351.87,-34.08,6.31,  M1III             
7746,18    Sge,192836,61.96,-7.57,6.13,  K1III             
7747,5Alp1Cap,192876,31.09,-24.7,4.24,  G3Ib              
7748,4    Cap,192879,21.5,-28.31,5.87,  K0III             
7749,,192886,352.03,-34.13,6.13,  F5V               
7750,1Kap Cep,192907,110.38,22.5,4.39,  B9III             
7751,32    Cyg,192909,83.67,7.05,3.98,  K3Ib+B3V          
7752,,192934,76.36,2.08,6.27,  A1V               
7753,24    Vul,192944,64.61,-5.97,5.32,  G8III             
7754,6Alp2Cap,192947,31.1,-24.81,3.57,  G8IIIb            
7755,,192983,85.82,8.38,6.31,  A2Vn              
7756,,192985,81.93,5.8,5.91,  F5V:              
7757,,192987,74.87,0.99,6.48,  B6III             
7758,,193002,342.99,-34.54,6.27,  M0-1III           
7759,,193092,77.67,2.76,5.24,  K3.5IIab-IIb      
7760,,193094,68.43,-3.62,6.22,  G9III             
7761,7Sig Cap,193150,24.48,-27.66,5.28,  K3II              
7762,,193217,79.69,3.99,6.29,  K4II:             
7763,34    Cyg,193237,75.83,1.32,4.81,  B2pe              
7764,,193281,13.6,-31.11,6.3,  A4/7V             
7765,,193302,6.22,-32.75,6.46,  K3-4III           
7766,,193307,349.13,-34.67,6.27,  G0V               
7767,,193322,78.1,2.78,5.84,  O9V               
7768,,193329,42.4,-20.06,6.06,  K0                
7769,36    Cyg,193369,75.05,0.63,5.58,  A2V               
7770,35    Cyg,193370,73.4,-0.54,5.17,  F5Ib              
7771,,193373,55.22,-12.74,6.21,  M1III             
7772,,193429,37.47,-22.67,6.63,  K5                
7773,8Nu  Cap,193432,31.17,-25.48,4.76,  B9.5V             
7774,,193472,55.57,-12.67,5.95,  A5-F2m            
7775,,193452,29.12,-26.32,6.1,  A0III             
7776,9Bet Cap,193495,29.15,-26.37,3.08,  F8V+A0            
7777,,193536,82.82,5.8,6.45,  B2V               
7778,,193556,56.5,-12.19,6.13,  G8III             
7779,Kap1Sgr,193571,358.75,-34.13,5.59,  A0V               
7780,,193579,59.26,-10.44,5.8, gK5                
7781,,193592,90.45,10.84,5.76,  A2V s             
7782,,193621,75.31,0.48,6.57,  A0III             
7783,,193664,100.45,16.92,5.93,  G3V               
7784,,193702,77.23,1.69,6.23,  A1V               
7785,,193721,312.42,-30.69,5.77,  G6-8II            
7786,,193722,83.35,5.93,6.5,  B8/9IIIpSi        
7787,Kap2Sgr,193807,358.34,-34.44,5.64,  A5V               
7788,,193896,34.55,-24.7,6.3,  G5IIIa            
7789,25    Vul,193911,65.09,-7.09,5.54,  B8IIIne           
7790,Alp Pav,193924,340.91,-35.19,1.94,  B2IV              
7791,,193944,89.08,9.6,6.18,  K4III             
7792,71    Dra,193964,96.48,14.36,5.72,  B9V               
7793,,194012,56.82,-12.71,6.17,  F8V               
7794,,194013,48.75,-17.63,5.31,  G8III-IV          
7795,,194069,78.85,2.39,6.39,  G5III+A           
7796,37Gam Cyg,194093,78.15,1.87,2.2,  F8Ib              
7797,,194097,70.81,-3.33,6.09,  K2                
7798,,194152,82.7,5.04,5.58,  K0III             
7799,,194184,0.35,-34.58,6.09,  K3III             
7800,,194193,78.84,2.22,5.93,  K7III             
7801,,194215,14.55,-32.01,5.85,  G8II/III          
7802,,194220,80.46,3.32,6.2,  K0III             
7803,,194244,45.03,-20.09,6.15,  B9V               
7804,,194258,102.43,17.72,5.55,  M4.5-5III         
7805,,194298,98.1,15.11,5.69,  K5III             
7806,39    Cyg,194317,71.72,-3.02,4.43,  K2.5IIIFe-0.5     
7807,,194335,76.04,0.04,5.9,  B2Ven             
7808,,194433,4.46,-34.26,6.25,  K2IV-V            
7809,,194454,41.54,-22.19,6.11, gK1                
7810,,194526,53.3,-15.71,6.33,  K5III             
7811,,194577,63.02,-9.48,5.66,  G6III             
7812,,194612,311.99,-30.75,5.91,  K5III             
7813,,194616,61.77,-10.41,6.41,  K0III             
7814,10Pi  Cap,194636,26.22,-29.08,5.25,  B8II-III          
7815,,194668,89.38,9.08,6.51,  B9.5III           
7816,,194688,59.66,-11.91,6.22,  K0                
7817,,194783,6.69,-34.31,6.1,  B8II/III          
7818,,194882,94.55,12.38,6.44,  A2IV s            
7819,,194918,28.97,-28.46,6.41,  K0III             
7820,,194937,52.19,-17.07,6.25,  G9III             
7821,68    Aql,194939,41.36,-23.05,6.13,  B9V               
7822,11Rho Cap,194943,26.8,-29.27,4.78,  F2IV              
7823,,194951,73.86,-2.34,6.39,  F1II              
7824,,194953,47.24,-19.95,6.21,  G8III             
7825,,195006,21.9,-31.01,6.16,  M1III             
7826,40    Cyg,195050,77.26,-0.02,5.62,  A3V               
7827,,195066,92.13,10.59,6.36,  B9V               
7828,43    Cyg,195068,86.14,6.4,5.69, dF0                
7829,12Omi Cap,195093,26.07,-29.78,6.74,  A7V               
7830,12Omi Cap,195094,26.08,-29.78,5.94,  A3Vn              
7831,69    Aql,195135,41.97,-23.1,4.91,  K2III             
7832,,195206,14.42,-33.29,6.39,  A5V               
7833,,195217,62.41,-10.94,6.55,  A3m               
7834,41    Cyg,195295,70.91,-5.04,4.01,  F5II              
7835,42    Cyg,195324,75.85,-1.47,5.88,  A1Ib              
7836,1    Del,195325,54.66,-16.21,6.08,  A1eShell          
7837,,195330,29.94,-28.71,6.12, gG5+F              
7838,,195402,325.19,-34.32,6.11,  K2III             
7839,,195479,63.06,-10.95,6.18,  A1m               
7840,,195483,55.1,-16.21,7.11,  B8V               
7841,,195506,83.6,3.99,6.41,  K2III             
7842,,195549,19.33,-32.54,6.36,  A0                
7843,,195554,91.89,9.92,5.91,  B9Vne             
7844,45Ome1Cyg,195556,86.07,5.74,4.95,  B2.5IV            
