165.1462,-1.7823,277161,10.3,A0
164.9561,-1.9461,277162,10.8,K0
164.8714,-2.0871,277163,10.2,A3
165.0466,-2.1313,277164,9.2,B5
164.9767,-2.207,277165,10.4,A2
164.9683,-2.2488,277166,11.1,A0
165.0256,-2.2249,277167,10.5,F8
165.0711,-2.2513,277168,10,K2
165.0707,-2.3078,277169,10,A7
165.0436,-2.4208,277170,10.5,A0
165.0765,-2.4098,277171,9.9,A2
165.3555,-2.0198,277172,9.5,B5
165.5693,-2.1727,277173,10.1,A2
165.4861,-2.2092,277174,10,F8
165.2508,-2.5816,277175,9.8,B8
165.1937,-2.601,277176,9.3,A5
165.2022,-2.6343,277177,10,A0
165.2506,-2.6997,277178,10.6,K2
165.5635,-2.3234,277179,10.8,A 
165.6617,-2.2574,277180,10.7,B9
165.7431,-2.2746,277181,9.5,F8
165.7697,-2.6461,277182,9.8,A5
165.6798,-2.8084,277183,10.2,A2
165.5639,-2.8315,277184,9.4,A0
165.4977,-2.8752,277185,10.5,A 
165.6036,-3.0219,277186,9.7,G0
165.6095,-2.9717,277187,9.7,K0
165.704,-2.8605,277188,9.9,F5
165.7664,-2.8599,277189,10.3,G 
165.9333,-2.5756,277190,10.2,A0
166.1257,-2.475,277191,10.1,F0
166.0663,-2.5783,277192,10.5,K5
166.0519,-2.6409,277193,10.5,B9
162.5233,0.665,277194,9.6,F8
162.5877,0.7911,277195,9.9,B9
162.7756,0.8077,277196,9.6,G0
162.8956,0.9175,277197,9.4,B9
162.8663,0.825,277198,9.4,A2
162.8915,0.7651,277199,10.2,K5
162.8836,0.7147,277200,9.4,B5
162.7057,0.4839,277201,10,F8
162.9591,0.5644,277202,9.4,A 
163.0373,0.7472,277203,10.9,K0
163.1347,0.7289,277204,9.9,A0
163.1735,0.7886,277205,9.5,B9
163.27,0.6563,277206,9.9,F8
163.0444,0.531,277207,9.4,F0
163.0567,0.4058,277208,10.1,A5
162.9985,0.1512,277209,9.7,A3
163.1232,0.1945,277210,9.9,A0
163.2533,0.2822,277211,9.7,B8
163.3787,0.4076,277212,10.3,G0
163.6319,0.491,277213,10.8,K5
163.5921,0.4091,277214,10.6,A5
163.4514,0.1095,277215,10.7,K0
163.4027,0.0994,277216,11,K0
163.3881,0.0101,277217,10.9,K5
163.403,-0.0303,277218,9.4,A0
163.4321,-0.098,277219,10.8,K5
163.4885,-0.1901,277220,9.5,B8
163.6342,-0.0943,277221,10.6,B9
163.7627,0.1515,277222,9.8,B8
163.7636,0.194,277223,9.9,F0
163.5641,-0.3412,277224,9.4,B8
163.6757,-0.3735,277225,10.6,A2
163.797,-0.6121,277226,10.9,K5
163.8389,-0.5916,277227,9.8,F2
163.8644,-0.5561,277228,10.3,A0
163.8981,-0.4021,277229,10.6,K0
163.9304,-0.382,277230,10.1,G0
163.9489,-0.3691,277231,10.3,A0
164.1379,-0.3106,277232,10.3,F2
164.2465,-0.3063,277233,10,A3
164.359,-0.2527,277234,10.6,A2
164.1742,-0.5693,277235,10.7,G 
164.1551,-0.5989,277236,10.8,F8
164.1331,-0.7024,277237,10.6,A2
164.261,-0.5637,277238,10.5,A5
164.3738,-0.5397,277239,9.4,B8
164.4424,-0.479,277240,9.8,F2
164.4725,-0.3319,277241,10.2,B9
164.4773,-0.2844,277242,10.5,A5
164.5565,-0.4049,277243,10.6,K2
164.5132,-0.4334,277244,10.6,B9
164.3495,-0.6496,277245,10.3,F8
164.5175,-0.6325,277246,9.6,B9
164.6078,-0.5146,277247,10.1,A0
164.6098,-0.4673,277248,10.4,A0
164.7229,-0.5073,277249,9,B5
164.7512,-0.5034,277250,10.5,B9
164.782,-0.6017,277251,10.2,G0
164.6779,-0.6894,277252,10.6,A 
164.4491,-0.9765,277253,10.3,A2
164.5052,-0.9934,277254,10.6,A0
164.6282,-0.9466,277255,9.9,A3
164.6568,-0.9186,277256,9.2,B5
164.7847,-0.7779,277257,9.7,F5
164.8452,-0.6873,277258,9.6,F0
164.9706,-0.8092,277259,9.5,F2
164.7151,-1.115,277260,10.6,K2
164.4965,-1.1046,277261,9.8,K2
164.4912,-1.1717,277262,9.4,A3
164.5353,-1.1982,277263,9.7,B5
164.5917,-1.2405,277264,9.8,B8
164.5796,-1.2719,277265,10.6,A0
164.7646,-1.1991,277266,9.8,B8
164.7983,-1.1687,277267,10.8,A 
165.0553,-1.0095,277268,10.6,B8
165.0364,-0.8735,277269,10.6,A3
165.1965,-0.8909,277270,10.6,B8
165.1865,-0.9207,277271,11,K7
165.0304,-1.2329,277272,10.2,G0
165.3087,-1.0113,277273,9.9,A7
165.1992,-1.2227,277274,10.5,B 
165.2453,-1.3646,277275,10.9,G5
165.265,-1.4135,277276,9,B8
165.2345,-1.4451,277277,10.1,A0
165.2382,-1.4887,277278,8.8,F2
165.1776,-1.555,277279,10.7,A0
165.3818,-1.5899,277280,9.7,B9
165.3979,-1.5641,277281,9.9,K7
165.4439,-1.3884,277282,10.1,A0
165.4522,-1.3115,277283,10.6,A 
165.4817,-1.3612,277284,11,F 
165.4887,-1.5243,277285,10.4,A0
165.4925,-1.5358,277286,10.4,A0
165.3775,-1.7619,277287,10.5,A2
165.4065,-1.7793,277288,10.5,M0
165.485,-1.7121,277289,10.4,A2
165.6529,-1.6677,277290,9.2,B8
165.724,-1.4269,277291,10,B 
165.8732,-1.5073,277292,10.5,B9
165.924,-1.5656,277293,10.3,F5
165.8433,-1.6523,277294,10.3,K5
165.7606,-1.792,277295,10.6,F5
165.728,-1.8925,277296,9.6,A2
165.6203,-1.9447,277297,10.9,M0
165.7701,-2.1588,277298,10.7,A 
165.7727,-2.1186,277299,10.8,K5
165.7893,-2.0923,277300,10.4,F8
166.0555,-1.6942,277301,9.4,B5
166.0933,-1.663,277302,10.9,F 
166.1108,-1.7033,277303,10.3,G5
166.0472,-1.9492,277304,10.4,G0
165.9992,-1.9337,277305,10.9,G 
165.8976,-2.1316,277306,10.2,G0
165.9095,-2.1534,277307,10.5,F0
165.9633,-2.138,277308,10.2,F5
166.2954,-1.8282,277309,9.8,F0
166.1727,-1.9893,277310,9.6,K0
166.2083,-2.0689,277311,9.9,B8
166.2121,-2.2903,277312,10.4,A 
166.2814,-2.3472,277313,10.4,G 
166.3154,-2.2758,277314,9.9,G0
163.1448,1.3964,277315,9.9,G5
162.9905,1.0852,277316,9.8,A0
163.1703,0.994,277317,9.6,B8
163.2463,1.0696,277318,10.4,K2
163.4063,1.204,277319,10,B9
163.5317,1.3087,277320,10.1,G5
163.518,1.1412,277321,9.8,B8
163.5246,1.0523,277322,10.7,A 
163.4327,0.807,277323,11.2,K5
163.3085,0.7644,277324,10.4,A0
163.6477,1.0348,277325,10,B5
163.6533,1.1483,277326,9.7,B5
163.7669,0.936,277327,11.1,K5
163.6028,0.6996,277328,10.4,K0
163.5696,0.5997,277329,9.9,A3
163.9671,0.9359,277330,11.1,K2
164.0951,0.7723,277331,9.7,A2
163.942,0.6,277332,10.1,K5
163.8019,0.4656,277333,10.3,F0
163.7413,0.4204,277334,11,K7
163.8972,0.3634,277335,10.5,K0
164.0124,0.4645,277336,9.9,A2
164.0613,0.4789,277337,9.2,F0
164.0519,0.522,277338,9.7,B8
164.0591,0.5302,277339,9.7,B8
164.2159,0.7513,277340,9.6,B5
164.3435,0.67,277341,10.4,A0
164.2345,0.5933,277342,9.4,A2
164.2541,0.5369,277343,9.9,B8
164.1361,0.5197,277344,9.8,A2
164.1536,0.4551,277345,10,B8
164.0579,0.3453,277346,9.6,B9
164.1112,0.2849,277347,10.1,B8
164.065,0.1305,277348,10.4,A0
164.069,0.1444,277349,10.8,G5
164.1128,0.1486,277350,9.9,A3
164.1429,0.1919,277351,11.2,K7
177.3797,-24.2863,285578,11.6,F5
164.1958,0.201,277352,9.6,B8
164.3654,0.4083,277353,11.2,F5
164.2837,0.1777,277354,10.4,B9
164.2279,-0.0578,277355,9.9,B9
164.5195,-0.0737,277356,10.9,G0
164.6158,0.1301,277357,9.5,B8
164.6168,0.2335,277358,10,A3
164.6673,0.3139,277359,10.1,B9
164.7473,0.2764,277360,10.9,K2
164.9035,0.0437,277361,10.6,A 
164.9227,-0.0388,277362,10,B8
164.7256,-0.2556,277363,10.1,F0
164.7675,-0.3484,277364,9.2,B9
164.8438,-0.4465,277365,10.2,K0
165.0021,-0.338,277366,10.6,K0
165.0329,-0.2342,277367,10.5,G0
165.1566,0.0139,277368,9.4,B5
165.1415,-0.2396,277369,10.6,F0
165.1268,-0.2984,277370,9.6,B9
165.1195,-0.3364,277371,10.1,F5
165.1307,-0.3813,277372,11.4,K5
165.0912,-0.4512,277373,10,A5
164.9586,-0.5758,277374,9.9,A0
165.0682,-0.5903,277375,11,G0
165.1424,-0.606,277376,10.2,B8
165.1771,-0.5796,277377,9.8,B3
165.3067,-0.2426,277378,9.8,A0
165.3259,-0.2809,277379,10.6,B9
165.3838,-0.3357,277380,10.7,G 
165.4076,-0.481,277381,10.2,F0
165.3538,-0.5196,277382,10.9,G0
165.1874,-0.657,277383,10.4,A5
165.2192,-0.7718,277384,11.2,G5
165.3564,-0.6792,277385,10.8,A0
165.4324,-0.7327,277386,11,B8
165.6507,-0.5692,277387,10.5,A3
165.7138,-0.5541,277388,10.4,G0
165.7824,-0.5561,277389,10.7,G0
165.7191,-0.6055,277390,10.2,B8
165.7094,-0.6645,277391,10.4,K0
165.5646,-0.8517,277392,10.8,B8
165.4863,-0.811,277393,10.2,B5
165.3969,-0.8414,277394,10.5,F0
165.3202,-0.9175,277395,9.5,K0
165.5213,-0.9386,277396,10.8,K7
165.484,-1.1016,277397,10.8,A 
165.555,-1.0601,277398,11,G 
165.6403,-0.8362,277399,10.1,A7
165.7252,-0.7609,277400,10.5,B8
165.9014,-0.6816,277401,10.1,F8
165.7839,-0.8545,277402,10.8,F2
165.7885,-0.8966,277403,10,A5
165.6779,-0.9417,277404,9.9,F0
165.7037,-1.1662,277405,9.6,B8
165.7318,-1.1194,277406,10.5,K0
165.8329,-1.0303,277407,11,F 
166.0541,-0.6972,277408,10.1,A3
166.0797,-0.7835,277409,10.2,F8
165.9389,-1.0395,277410,9.8,B3
165.8363,-1.1387,277411,10.5,A5
165.8191,-1.2741,277412,10.6,K2
165.9112,-1.3932,277413,10.4,B8
165.9586,-1.2639,277414,11.1,K 
166.188,-0.9739,277415,9.7,A3
166.1821,-1.087,277416,10.3,A0
166.1608,-1.1992,277417,10.8,A3
166.1587,-1.2901,277418,11.1,K 
166.07,-1.4966,277419,10,A0
166.2889,-1.2658,277420,10.5,B9
166.3314,-1.2274,277421,9.6,B8
166.3036,-1.1255,277422,10.5,A0
166.3882,-1.113,277423,9.8,B9
166.4159,-1.112,277424,9.8,A2
166.4663,-1.3487,277425,10.6,G0
166.2673,-1.521,277426,10.9,F2
166.3427,-1.6579,277427,9.7,A2
166.3094,-1.6829,277428,9.7,F2
166.3606,-1.6795,277429,9.8,K2
166.3313,-1.7935,277430,11,A 
166.4736,-1.7832,277431,10.6,F0
166.704,-1.5125,277432,10.6,A 
166.6891,-1.7316,277433,10.6,G0
166.6695,-1.7374,277434,9.7,G0
166.5242,-1.9337,277435,9.5,B5
163.4412,1.9803,277436,11,K0
163.3117,1.8007,277437,10.2,F5
163.2187,1.6774,277438,9.6,G0
163.4894,1.9295,277439,10.5,A5
163.6012,2.0337,277440,10.5,K5
163.6733,2.1465,277441,9.6,B5
163.6382,1.9701,277442,10.5,A5
163.6232,1.9426,277443,9.8,A2
163.6097,1.761,277444,10.2,A7
163.4131,1.4998,277445,10.2,A0
163.8719,1.9097,277446,10.1,K0
163.7949,1.7934,277447,11.3,F0
163.743,1.5932,277448,10.7,B9
163.7922,1.5752,277449,10.5,G 
163.619,1.3876,277450,10.2,A5
163.7799,1.4214,277451,10.2,G0
163.7809,1.3676,277452,10,A5
163.7724,1.2032,277453,9.9,A2
163.8846,1.4003,277454,10.2,G0
163.9764,1.4628,277455,10.5,F8
163.9603,1.5556,277456,10.6,K0
164.1189,1.754,277457,11,K0
164.3016,1.9278,277458,10.1,A1
164.223,1.7316,277459,10,F8
164.087,1.5172,277460,9.7,A0
164.1626,1.3597,277461,10.7,G0
163.9548,1.2301,277462,10.1,A0
163.8982,1.1319,277463,11.1,G5
164.2294,1.2463,277464,9.9,B8
164.4671,1.5247,277465,10.9,F2
164.4701,1.5533,277466,10.8,A 
164.6609,1.601,277467,10,G0
164.7098,1.5316,277468,9.7,B8
164.5329,1.4178,277469,10.2,M2
164.312,1.1563,277470,9.3,F0
164.304,1.0769,277471,11.1,K5
164.1718,0.9857,277472,10.8,K7
164.2767,0.968,277473,10.6,A 
164.3471,0.9811,277474,9.6,B5
164.4137,0.892,277475,10.1,B8
164.3487,0.8049,277476,9.7,B 
164.3477,0.7282,277477,10.9,K7
164.6679,1.1112,277478,9.9,B9
164.7446,1.1803,277479,10.1,A3
164.8521,1.4703,277480,10.3,G5
164.9319,1.4021,277481,9.9,F8
164.9737,1.2105,277482,9.6,B8
164.9468,1.1271,277483,11,G 
164.9077,1.0802,277484,10.5,B9
164.8953,1.0656,277485,10,B5
164.6631,0.5617,277486,10.2,G0
164.7222,0.5916,277487,9.7,F0
164.8956,0.8304,277488,10.9,A 
165.0276,1.0297,277489,11.2,F8
165.1167,1.1975,277490,10.5,A0
165.1419,1.0945,277491,10.9,A 
165.1814,1.1001,277492,10.8,G5
165.2662,1.0865,277493,10,G0
164.9919,0.7357,277494,10.9,K5
164.9107,0.5745,277495,9.4,B5
164.8206,0.413,277496,10,A5
164.9206,0.5114,277497,10,A0
165.125,0.7636,277498,10.7,B8
165.1825,0.8003,277499,10.7,B9
165.3122,0.9747,277500,9,F8
165.2369,0.766,277501,9.4,F2
165.0026,0.3608,277502,9.6,A0
165.1563,0.4749,277503,11.1,K0
165.2345,0.5183,277504,10,B8
165.2425,0.4808,277505,10.2,A0
165.314,0.669,277506,10.3,G5
165.3607,0.6659,277507,9.7,G0
165.4002,0.6606,277508,9.8,A0
165.4416,0.6529,277509,9.6,A3
165.5064,0.9231,277510,10.6,A7
165.4573,0.8482,277511,10.5,A2
165.6053,0.771,277512,11.3,K7
165.4988,0.6907,277513,10.5,A0
165.4729,0.6202,277514,11,K7
165.4108,0.485,277515,10.8,A0
165.3615,0.4582,277516,10.3,G5
165.3077,0.4896,277517,11,K 
165.2664,0.4377,277518,10.6,F2
165.2077,0.3555,277519,9.9,B9
165.1932,0.3378,277520,10.9,A 
165.1086,0.2119,277521,10.1,G5
165.1946,0.072,277522,10.2,B5
165.1952,0.2016,277523,10.2,A0
165.2845,0.2266,277524,11,A 
165.3426,0.3504,277525,11,B9
165.4734,0.3386,277526,9.2,B8
165.6379,0.6367,277527,10,G0
165.7323,0.6566,277528,10,B9
165.5646,0.3448,277529,9.8,B8
165.3584,0.1812,277530,10.3,F5
165.2906,0.0913,277531,10.5,A 
165.5089,0.0266,277532,9.7,B3
165.6946,0.2022,277533,9.8,F2
165.9145,0.5146,277534,9.9,B8
166.0796,0.4894,277535,10.2,B8
166.1433,0.433,277536,11,A 
165.9317,0.2403,277537,10.3,B8
165.7292,0.1141,277538,10.5,A0
165.6688,0.0286,277539,9.9,G0
165.6065,0.0199,277540,10.1,A0
165.5622,-0.0672,277541,10.5,B9
165.5009,-0.1201,277542,10,G0
165.6404,-0.2727,277543,10.3,B8
165.6933,-0.3492,277544,10.9,K0
165.7039,-0.2732,277545,9.9,A2
165.842,-0.1687,277546,11.1,A 
166.0243,0.0793,277547,10.5,A 
166.1271,0.2568,277548,11,A 
166.1694,0.1075,277549,10.1,B5
166.1444,0.0541,277550,9.8,F0
166.0802,-0.0978,277551,10.5,B3
165.9785,-0.1498,277552,9.8,B3
166.1311,-0.1654,277553,10.4,A5
166.2309,0.062,277554,10,K0
166.3664,0.2278,277555,9.5,A0
166.4624,0.0725,277556,9.7,F2
166.4315,-0.0257,277557,10.5,G5
166.1879,-0.2396,277558,11.2,A 
166.0146,-0.4746,277559,9.9,F5
166.0156,-0.5358,277560,10.8,A0
166.1073,-0.5922,277561,9.1,A2
166.1472,-0.5249,277562,10.2,A5
166.2325,-0.3193,277563,10.9,F5
166.4744,-0.1074,277564,10.6,B9
166.4953,-0.2006,277565,9.9,A0
166.5197,-0.171,277566,10.4,G 
166.6009,-0.1748,277567,9.8,A0
166.4301,-0.5129,277568,10.2,K2
166.3548,-0.5951,277569,9.6,A7
166.2786,-0.5409,277570,10.1,F5
166.1746,-0.6977,277571,9.8,F0
166.2627,-0.7989,277572,10.8,A7
166.5278,-0.656,277573,10.2,G0
166.5597,-0.4737,277574,10,G0
166.6706,-0.4075,277575,10,A2
166.5833,-0.6564,277576,10.7,A2
166.5883,-0.8807,277577,9.7,G0
166.5984,-0.9522,277578,10.6,K2
166.7269,-0.895,277579,10.2,F0
166.789,-0.799,277580,10.2,A3
166.8536,-0.7328,277581,10.5,A0
166.9102,-0.6531,277582,10.1,A2
166.9378,-0.6615,277583,10.6,A5
166.9442,-0.4796,277584,10.4,A3
167.1084,-0.5378,277585,9.7,B8
167.0366,-0.6009,277586,9.9,F8
166.8101,-0.8655,277587,10.6,F2
166.7304,-1.1634,277588,10.2,A2
166.7777,-1.244,277589,10.6,B9
166.9829,-1.0132,277590,10.6,A2
167.0549,-0.7961,277591,10.2,B9
167.1104,-0.7835,277592,10.5,G0
167.0805,-0.9573,277593,9.8,B8
167.3067,-0.7758,277594,9.5,F0
167.3146,-0.8915,277595,9.3,B8
167.2498,-1.0841,277596,10.8,F5
166.9681,-1.2857,277597,10.4,A 
163.6995,2.4486,277598,10.8,A0
163.8132,2.5982,277599,10,A0
163.8779,2.6414,277600,9.6,A0
163.866,2.6567,277601,9.8,A2
164.0551,2.8275,277602,9.5,A0
164.1522,2.6271,277603,10.2,F2
164.124,2.6093,277604,11.1,K5
164.0807,2.4733,277605,10.1,F8
163.9162,2.2662,277606,10.3,A 
164.0087,2.3441,277607,9.8,A0
164.0672,2.3479,277608,10.5,G0
164.3062,2.6329,277609,10.5,K5
164.3801,2.4767,277610,10,G5
164.2702,2.34,277611,11,A0
164.2688,2.3355,277612,10.9,A0
164.242,2.3031,277613,10.8,K0
164.1924,2.2116,277614,9.4,F2
164.3636,2.0679,277615,11.2,G0
164.4157,2.136,277616,10.4,A2
164.6314,2.2099,277617,10.2,A5
164.7166,2.2213,277618,9.9,A2
164.4383,1.9813,277619,10.8,F0
164.4648,1.9539,277620,10.7,K5
164.5337,1.955,277621,9.5,A3
164.7479,2.1383,277622,9.6,G0
164.7503,2.0921,277623,10,A3
164.8206,2.1295,277624,10.2,B9
164.914,2.2353,277625,9.5,A2
164.9975,1.8578,277626,10.1,A3
164.909,1.8,277627,9.6,B8
164.7429,1.6913,277628,11,A2
164.8689,1.5731,277629,9.4,A2
165.1292,1.9259,277630,10.6,A3
165.1563,1.8603,277631,10.1,F8
165.1173,1.7558,277632,10.7,A0
165.0615,1.4535,277633,11.3,K 
165.0569,1.3577,277634,9.4,B8
165.1912,1.537,277635,11.1,A 
165.2598,1.4904,277636,11.2,G5
165.3175,1.5872,277637,10.9,G0
165.3441,1.7242,277638,10.6,K0
165.4952,1.7295,277639,10.8,K0
165.3433,1.3927,277640,9.4,A3
165.2719,1.3849,277641,9.6,F0
165.2937,1.2761,277642,10.6,B9
165.3912,1.3093,277643,10.5,G5
165.5262,1.4264,277644,10.5,B9
165.7053,1.5707,277645,10,A7
165.7118,1.4762,277646,10.6,K7
165.5,1.3057,277647,10.4,G 
165.5283,1.2873,277648,10.4,A0
165.4679,1.203,277649,10.4,F5
165.4703,1.0981,277650,10.5,G5
165.4968,1.0673,277651,11,K5
165.7116,1.2848,277652,9.3,A2
165.8772,1.4779,277653,10,A7
165.9201,1.376,277654,10.3,A2
165.8217,1.3525,277655,10.5,A3
165.8293,1.2684,277656,9.6,K0
165.7495,1.126,277657,10.6,A0
165.7338,1.0506,277658,10,A0
165.6338,1.0123,277659,9.8,F0
165.6962,0.8688,277660,9.7,A7
165.7321,0.7944,277661,10.1,B5
165.7562,0.9038,277662,10.3,G5
165.7925,0.937,277663,11,A 
165.7949,0.9635,277664,10.7,G 
165.9355,1.2128,277665,10.2,K0
165.9092,1.0144,277666,9.6,B8
165.8456,0.8707,277667,9.4,B3
165.8772,0.7956,277668,10.2,A7
166.1269,0.778,277669,9.7,B9
166.1789,0.8989,277670,9.8,A0
166.1605,0.9836,277671,10.6,B9
166.3046,1.0246,277672,9.8,A7
166.3112,0.9113,277673,10.6,G0
166.3021,0.8863,277674,10.3,A2
166.4503,1.0334,277675,10,G0
166.4868,0.9002,277676,10.1,A5
166.4619,0.8539,277677,9.6,A2
166.4344,0.8383,277678,10.6,F8
166.3824,0.8167,277679,11.4,K5
166.2413,0.5001,277680,8.9,B3
166.2178,0.4865,277681,10.5,A2
166.3662,0.5345,277682,10,G0
166.5907,0.948,277683,10.2,B8
166.703,0.8979,277684,10.2,B9
166.798,0.7936,277685,10,B8
166.7568,0.7672,277686,11,G5
166.6709,0.6827,277687,11.3,K5
166.5293,0.4217,277688,10.4,F5
166.4837,0.3156,277689,9.6,B5
166.5468,0.323,277690,10.6,F8
166.8102,0.6053,277691,10.7,G0
166.8378,0.6699,277692,10.5,A0
166.9452,0.5555,277693,10.7,A3
166.8368,0.4704,277694,9.3,F0
166.7226,0.2467,277695,10.2,G0
166.963,0.4819,277696,10.1,A2
167.0021,0.4128,277697,9.6,A0
167.0667,0.464,277698,10.4,B8
167.1071,0.409,277699,10.3,B9
167.1495,0.3382,277700,10.8,K0
166.9936,-0.0026,277701,10,B9
166.923,-0.1161,277702,10.2,F0
167.1984,0.0719,277703,9.7,F2
167.2568,0.1453,277704,9.8,A3
167.2354,0.2352,277705,9.5,G0
167.3205,0.2957,277706,10,A0
167.3461,0.1398,277707,9.9,B 
167.4191,0.1927,277708,10,A2
167.485,0.2363,277709,9.7,B8
167.3768,-0.2893,277710,10.8,B9
167.415,-0.3383,277711,9.7,A3
167.4573,-0.3722,277712,10.4,K2
167.492,-0.306,277713,9.5,B5
167.5839,-0.2453,277714,9.4,B3
167.6914,-0.1253,277715,9.8,A0
167.8692,-0.0853,277716,10.5,A2
167.7753,-0.2061,277717,9.9,A3
167.6328,-0.3171,277718,10.1,G5
167.5634,-0.5044,277719,10.5,B9
164.2581,2.9414,277720,9.7,A2
164.4386,3.1823,277721,10.8,K0
164.4842,3.066,277722,10.7,G5
164.6101,3.0778,277723,10.8,K0
164.2991,2.7609,277724,10,A0
164.5746,2.5781,277725,10.4,A7
164.6725,2.812,277726,10.1,F8
164.7751,3.0296,277727,10.9,A2
164.7813,2.6884,277728,10.3,A3
164.8417,2.6738,277729,10.7,G 
164.65,2.4848,277730,10,B9
164.7966,2.4134,277731,10.4,B8
164.8448,2.4692,277732,10.9,K0
164.932,2.3936,277733,11.5,K5
165.0134,2.4286,277734,10.9,A 
165.1408,2.4583,277735,10.4,K0
165.2356,2.7323,277736,9.8,A2
165.288,2.5332,277737,9.4,A3
165.4013,2.3979,277738,10.6,G0
165.2647,2.2772,277739,10.1,A5
165.1567,2.1439,277740,11.1,K5
165.4041,2.1785,277741,10.6,F5
165.4336,2.3322,277742,9.7,G0
165.509,2.4129,277743,11,A2
165.5181,2.3642,277744,10.8,K5
165.5232,2.3138,277745,10.4,A2
165.682,2.4409,277746,10.9,K5
165.6243,2.3029,277747,10.9,A2
165.61,2.2903,277748,10,F0
165.5457,2.1136,277749,10.4,F8
165.5326,2.0722,277750,10.2,A0
165.4547,1.9627,277751,11.3,K7
165.7779,2.3596,277752,9.5,B8
165.7379,2.3052,277753,10.3,K0
165.8635,2.2867,277754,10.9,K0
165.8689,2.1041,277755,9.4,B9
165.7917,2.0165,277756,9.9,G5
165.7042,1.8681,277757,9.8,A3
165.6368,1.7418,277758,10.8,A5
165.7479,1.8645,277759,10.3,A3
165.9006,1.9336,277760,10.7,A2
165.9571,2.0759,277761,9.4,B5
166.005,2.0084,277762,10.4,A2
165.9761,1.9131,277763,9.4,B3
165.9261,1.6505,277764,10.9,A 
166.0804,1.6623,277765,11.1,F0
166.2432,1.8114,277766,9.3,A0
166.3564,1.6848,277767,10.3,A5
166.446,1.6553,277768,10.9,A2
166.233,1.4451,277769,10.4,K2
166.2074,1.4377,277770,10.3,A2
165.9723,1.334,277771,10.5,A 
166.1521,1.3541,277772,9.3,G5
166.3464,1.3859,277773,9.1,B3
166.5345,1.6362,277774,9,A0
166.6754,1.5881,277775,11.1,G5
166.5835,1.5222,277776,10,A0
166.6609,1.2679,277777,10.5,F5
166.7109,1.2781,277778,9.6,A2
166.7512,1.2642,277779,10.8,A 
166.5999,1.1985,277780,10.5,A2
166.8061,1.0741,277781,10.8,M0
166.8806,1.0683,277782,10.2,F0
167.0528,1.3005,277783,10.8,K0
167.0362,1.1245,277784,11.2,K5
167.0746,1.1206,277785,10.8,F8
166.941,0.9806,277786,9.7,G5
166.929,0.8549,277787,9.9,K0
167.0683,0.9701,277788,10.2,G0
167.1271,1.0949,277789,10.1,K0
167.1535,1.1613,277790,10.1,G0
167.1536,0.9744,277791,10.2,G0
167.1379,0.8892,277792,10,K0
167.0675,0.7789,277793,10.3,A3
167.0718,0.7103,277794,10.8,A5
167.2162,0.7437,277795,9.3,B8
167.2324,0.8464,277796,10.6,A2
167.3835,0.9804,277797,10.7,A2
167.3067,0.7209,277798,10.8,F5
167.2883,0.6066,277799,10,F8
167.2814,0.5947,277800,10.1,F 
167.3778,0.7022,277801,10.5,K2
167.49,0.8939,277802,10,A2
167.4771,0.6543,277803,10.3,G5
167.5842,0.618,277804,10.1,A0
167.6222,0.6735,277805,10.4,K2
167.6511,0.694,277806,10.5,B8
167.6628,0.7676,277807,10.5,G0
167.6891,0.5752,277808,11,F5
167.6902,0.5436,277809,10,K2
167.6657,0.5329,277810,10.5,G5
167.6565,0.2952,277811,10.7,A3
167.826,0.4716,277812,10.6,G5
167.7477,0.2972,277813,10.4,B5
167.6504,0.2031,277814,10.9,K5
167.837,0.1483,277815,10.6,B8
167.9373,0.2603,277816,10.4,A2
167.9362,0.3103,277817,10.5,F5
168.0839,0.5252,277818,10.4,G0
168.1763,0.4651,277819,9.8,A3
168.0806,0.3398,277820,10.1,G0
167.9305,-0.0017,277821,10.8,A3
167.9817,0.0184,277822,9.8,F8
168.1189,0.2475,277823,10.4,A2
168.1368,0.3198,277824,10.4,G0
168.1612,0.3324,277825,9.9,A 
168.2538,0.4215,277826,10.7,A 
168.289,0.2626,277827,9.8,B8
168.1277,0.0641,277828,10.6,G0
168.0949,0.0292,277829,10.3,A7
164.5952,3.5491,277830,10.3,A5
164.6969,3.5717,277831,9.6,A0
164.8093,3.5898,277832,10.3,G5
164.9072,3.5191,277833,9.7,A2
165.0888,3.6259,277834,11.2,K7
165.0326,3.4602,277835,10.9,K5
164.9563,3.4435,277836,11,K5
164.8338,3.2418,277837,11,K2
165.0497,3.3402,277838,10.8,A 
165.2098,3.5151,277839,9.8,A0
165.2336,3.5591,277840,10.1,A3
165.3549,3.491,277841,10.5,K0
165.3491,3.4201,277842,9.6,F8
165.0686,3.1096,277843,10.8,G5
164.9966,3.125,277844,10.5,F8
165.0043,3.0471,277845,9.9,A2
165.1702,2.9617,277846,10.1,G0
165.1491,2.8867,277847,10.7,K2
165.3992,3.2167,277848,11,A 
165.3966,3.3267,277849,10.7,F8
165.577,3.3338,277850,9.6,A5
165.5821,3.3953,277851,10.4,K5
165.5092,3.1097,277852,10.4,B8
165.4086,3.0021,277853,10.7,M0
165.4396,2.9913,277854,10.4,G0
165.5314,2.6345,277855,10.9,K0
165.75,2.9065,277856,9.8,A2
165.7534,3.063,277857,10.7,K7
165.8007,3.0612,277858,10.2,A2
165.8407,3.0937,277859,10.3,K0
166.0168,3.0302,277860,9.2,B9
